Date,USD,GBP,JPY_100,EUR,CHF,updated_at
08/11/2017,3.513,4.6034,3.092,4.07,3.5148,2026-04-28 19:06:44
09/11/2017,3.513,4.6093,3.1001,4.0866,3.5245,2026-04-28 19:06:44
10/11/2017,3.529,4.6375,3.1086,4.1069,3.5519,2026-04-28 19:06:44
13/11/2017,3.543,4.639,3.1266,4.1287,3.5615,2026-04-28 19:06:44
14/11/2017,3.544,4.645,3.1196,4.1616,3.5715,2026-04-28 19:06:44
15/11/2017,3.532,4.6502,3.1328,4.1824,3.5815,2026-04-28 19:06:44
16/11/2017,3.523,4.6489,3.1148,4.1462,3.5482,2026-04-28 19:06:44
17/11/2017,3.519,4.6635,3.1267,4.1506,3.5477,2026-04-28 19:06:44
20/11/2017,3.516,4.6581,3.135,4.1408,3.5487,2026-04-28 19:06:44
21/11/2017,3.529,4.6718,3.1346,4.1373,3.549,2026-04-28 19:06:44
22/11/2017,3.525,4.666,3.1456,4.1416,3.5628,2026-04-28 19:06:44
23/11/2017,3.512,4.6775,3.1591,4.161,3.5835,2026-04-28 19:06:44
24/11/2017,3.513,4.6805,3.1544,4.1642,3.5799,2026-04-28 19:06:44
27/11/2017,3.501,4.6709,3.1468,4.18,3.5702,2026-04-28 19:06:44
28/11/2017,3.503,4.6555,3.147,4.1634,3.5657,2026-04-28 19:06:44
29/11/2017,3.504,4.6923,3.1341,4.1448,3.5528,2026-04-28 19:06:44
30/11/2017,3.499,4.704,3.1149,4.1429,3.549,2026-04-28 19:06:44
01/12/2017,3.488,4.7061,3.1026,4.1521,3.5477,2026-04-28 19:06:44
04/12/2017,3.49,4.7138,3.089,4.1362,3.5478,2026-04-28 19:06:44
05/12/2017,3.492,4.6897,3.1025,4.142,3.5445,2026-04-28 19:06:44
06/12/2017,3.513,4.6988,3.1315,4.1527,3.5509,2026-04-28 19:06:44
07/12/2017,3.516,4.7015,3.1191,4.1437,3.5426,2026-04-28 19:06:44
08/12/2017,3.521,4.7464,3.1013,4.1335,3.5327,2026-04-28 19:06:44
11/12/2017,3.519,4.7092,3.1034,4.1504,3.5535,2026-04-28 19:06:44
12/12/2017,3.539,4.7297,3.1187,4.1669,3.57,2026-04-28 19:06:44
13/12/2017,3.55,4.7423,3.1322,4.1671,3.5789,2026-04-28 19:06:44
14/12/2017,3.528,4.7363,3.1322,4.1758,3.5748,2026-04-28 19:06:44
15/12/2017,3.523,4.7296,3.142,4.1549,3.5657,2026-04-28 19:06:44
18/12/2017,3.513,4.6944,3.1212,4.1413,3.555,2026-04-28 19:06:44
19/12/2017,3.498,4.6779,3.107,4.1317,3.5542,2026-04-28 19:06:44
20/12/2017,3.499,4.6904,3.0918,4.1445,3.5452,2026-04-28 19:06:44
21/12/2017,3.489,4.6586,3.0723,4.1378,3.5277,2026-04-28 19:06:44
22/12/2017,3.485,4.6581,3.0732,4.1308,3.5215,2026-04-28 19:06:44
26/12/2017,3.488,4.66,3.0783,4.1339,3.5212,2026-04-28 19:06:44
27/12/2017,3.479,4.6671,3.0725,4.1377,3.5188,2026-04-28 19:06:44
28/12/2017,3.472,4.6658,3.0762,4.144,3.5409,2026-04-28 19:06:44
29/12/2017,3.467,4.6819,3.0803,4.1526,3.5546,2026-04-28 19:06:44
02/01/2018,3.457,4.6883,3.0825,4.1702,3.5595,2026-04-28 19:06:44
03/01/2018,3.46,4.6927,3.0827,4.1578,3.5447,2026-04-28 19:06:44
04/01/2018,3.448,4.6719,3.0608,4.1598,3.5355,2026-04-28 19:06:44
05/01/2018,3.446,4.6641,3.0446,4.1524,3.5272,2026-04-28 19:06:44
08/01/2018,3.441,4.6589,3.0425,4.1242,3.5189,2026-04-28 19:06:44
09/01/2018,3.444,4.6592,3.0571,4.1087,3.5069,2026-04-28 19:06:44
10/01/2018,3.429,4.6385,3.0781,4.1139,3.5088,2026-04-28 19:06:44
11/01/2018,3.423,4.618,3.0639,4.1125,3.5043,2026-04-28 19:06:44
12/01/2018,3.415,4.6268,3.0682,4.1198,3.5024,2026-04-28 19:06:44
15/01/2018,3.4,4.6909,3.0732,4.1737,3.5385,2026-04-28 19:06:44
16/01/2018,3.41,4.6911,3.0831,4.1706,3.5365,2026-04-28 19:06:44
17/01/2018,3.452,4.7584,3.1159,4.2136,3.5775,2026-04-28 19:06:44
18/01/2018,3.427,4.7565,3.0809,4.1986,3.572,2026-04-28 19:06:44
19/01/2018,3.406,4.7451,3.0801,4.1796,3.5656,2026-04-28 19:06:44
22/01/2018,3.421,4.7544,3.0887,4.1901,3.5599,2026-04-28 19:06:44
23/01/2018,3.422,4.7691,3.0972,4.1887,3.5561,2026-04-28 19:06:44
24/01/2018,3.406,4.8053,3.1108,4.2032,3.5807,2026-04-28 19:06:44
25/01/2018,3.403,4.8519,3.1259,4.2218,3.6153,2026-04-28 19:06:44
26/01/2018,3.388,4.8267,3.104,4.2171,3.6242,2026-04-28 19:06:44
29/01/2018,3.409,4.7956,3.1371,4.2265,3.6435,2026-04-28 19:06:44
30/01/2018,3.399,4.7919,3.1307,4.2215,3.6441,2026-04-28 19:06:44
31/01/2018,3.405,4.8205,3.1306,4.2413,3.6502,2026-04-28 19:06:44
01/02/2018,3.427,4.8709,3.1249,4.2629,3.6757,2026-04-28 19:06:44
02/02/2018,3.43,4.8803,3.1238,4.2843,3.6957,2026-04-28 19:06:44
05/02/2018,3.442,4.8348,3.1328,4.2819,3.6914,2026-04-28 19:06:44
06/02/2018,3.485,4.8419,3.1903,4.3039,3.716,2026-04-28 19:06:44
07/02/2018,3.486,4.846,3.1902,4.3015,3.7051,2026-04-28 19:06:44
08/02/2018,3.499,4.8643,3.1916,4.2826,3.7028,2026-04-28 19:06:44
09/02/2018,3.516,4.907,3.2225,4.3158,3.7476,2026-04-28 19:06:44
12/02/2018,3.524,4.8786,3.2444,4.3226,3.7571,2026-04-28 19:06:44
13/02/2018,3.527,4.904,3.2782,4.3526,3.7779,2026-04-28 19:06:44
14/02/2018,3.533,4.8953,3.2889,4.3643,3.7865,2026-04-28 19:06:44
15/02/2018,3.525,4.9598,3.3079,4.4009,3.8117,2026-04-28 19:06:44
16/02/2018,3.535,4.9842,3.3348,4.4274,3.843,2026-04-28 19:06:44
19/02/2018,3.521,4.9373,3.3047,4.371,3.7956,2026-04-28 19:06:44
20/02/2018,3.498,4.8914,3.2658,4.3199,3.7456,2026-04-28 19:06:44
21/02/2018,3.501,4.8715,3.2579,4.3132,3.7358,2026-04-28 19:06:44
22/02/2018,3.497,4.8549,3.2577,4.298,3.7291,2026-04-28 19:06:44
23/02/2018,3.485,4.8717,3.2612,4.2931,3.7309,2026-04-28 19:06:44
26/02/2018,3.494,4.9111,3.2753,4.3106,3.7383,2026-04-28 19:06:44
27/02/2018,3.478,4.8416,3.2481,4.2801,3.7098,2026-04-28 19:06:44
28/02/2018,3.485,4.8402,3.2534,4.2586,3.6965,2026-04-28 19:06:44
05/03/2018,3.456,4.7729,3.2728,4.2509,3.6852,2026-04-28 19:06:44
06/03/2018,3.469,4.8135,3.2659,4.292,3.6935,2026-04-28 19:06:44
07/03/2018,3.466,4.805,3.2774,4.3014,3.6858,2026-04-28 19:06:44
08/03/2018,3.459,4.798,3.2604,4.2789,3.6551,2026-04-28 19:06:44
09/03/2018,3.453,4.7682,3.2353,4.2521,3.6338,2026-04-28 19:06:44
12/03/2018,3.44,4.7627,3.2281,4.2291,3.6186,2026-04-28 19:06:44
13/03/2018,3.444,4.7858,3.2143,4.2507,3.6356,2026-04-28 19:06:44
14/03/2018,3.431,4.7924,3.22,4.2455,3.6266,2026-04-28 19:06:44
15/03/2018,3.434,4.7852,3.2398,4.2423,3.6295,2026-04-28 19:06:44
16/03/2018,3.452,4.822,3.2657,4.2543,3.6355,2026-04-28 19:06:44
19/03/2018,3.468,4.8754,3.2651,4.268,3.6395,2026-04-28 19:06:44
20/03/2018,3.479,4.8757,3.2675,4.2803,3.6489,2026-04-28 19:06:44
21/03/2018,3.495,4.9119,3.2901,4.2916,3.6678,2026-04-28 19:06:44
22/03/2018,3.48,4.9254,3.2999,4.2885,3.6725,2026-04-28 19:06:44
23/03/2018,3.491,4.9244,3.3221,4.3025,3.6864,2026-04-28 19:06:44
26/03/2018,3.491,4.9663,3.3214,4.3329,3.6899,2026-04-28 19:06:44
27/03/2018,3.487,4.9202,3.2976,4.3258,3.6773,2026-04-28 19:06:44
28/03/2018,3.499,4.9505,3.3074,4.3365,3.6789,2026-04-28 19:06:44
29/03/2018,3.514,4.9442,3.299,4.3288,3.6745,2026-04-28 19:06:44
03/04/2018,3.518,4.9525,3.3168,4.3354,3.6858,2026-04-28 19:06:44
04/04/2018,3.528,4.9658,3.3238,4.3365,3.6867,2026-04-28 19:06:44
05/04/2018,3.537,4.9672,3.3017,4.3375,3.679,2026-04-28 19:06:44
09/04/2018,3.532,4.9821,3.2976,4.3352,3.6777,2026-04-28 19:06:44
10/04/2018,3.506,4.9698,3.2769,4.3346,3.6729,2026-04-28 19:06:44
11/04/2018,3.518,4.9841,3.2933,4.3539,3.6727,2026-04-28 19:06:44
12/04/2018,3.518,4.9988,3.2836,4.3362,3.652,2026-04-28 19:06:44
13/04/2018,3.506,5.0105,3.2579,4.3261,3.6484,2026-04-28 19:06:44
16/04/2018,3.503,5.0085,3.2662,4.3296,3.6484,2026-04-28 19:06:44
17/04/2018,3.527,5.0476,3.2948,4.3623,3.6644,2026-04-28 19:06:44
18/04/2018,3.519,5.0277,3.2792,4.3486,3.6334,2026-04-28 19:06:44
20/04/2018,3.523,4.9499,3.2765,4.3503,3.6262,2026-04-28 19:06:44
23/04/2018,3.544,4.9468,3.2742,4.3342,3.6315,2026-04-28 19:06:44
24/04/2018,3.561,4.9704,3.2721,4.3501,3.6412,2026-04-28 19:06:44
25/04/2018,3.59,5.0079,3.2906,4.3754,3.6506,2026-04-28 19:06:44
26/04/2018,3.579,4.991,3.275,4.3578,3.6364,2026-04-28 19:06:44
27/04/2018,3.597,4.9934,3.2896,4.3432,3.6286,2026-04-28 19:06:44
30/04/2018,3.588,4.9218,3.2841,4.3387,3.6261,2026-04-28 19:06:44
01/05/2018,3.616,4.9505,3.2966,4.349,3.64,2026-04-28 19:06:44
02/05/2018,3.61,4.923,3.2866,4.3312,3.6236,2026-04-28 19:06:44
03/05/2018,3.632,4.9331,3.3184,4.3474,3.636,2026-04-28 19:06:44
04/05/2018,3.622,4.912,3.3214,4.3364,3.6266,2026-04-28 19:06:44
07/05/2018,3.625,4.9026,3.314,4.3148,3.6062,2026-04-28 19:06:44
08/05/2018,3.602,4.87,3.307,4.2775,3.5913,2026-04-28 19:06:44
09/05/2018,3.6,4.8858,3.283,4.2751,3.5951,2026-04-28 19:06:44
10/05/2018,3.583,4.8458,3.2675,4.2564,3.5731,2026-04-28 19:06:44
11/05/2018,3.569,4.8295,3.2634,4.255,3.5602,2026-04-28 19:06:44
14/05/2018,3.574,4.8602,3.2641,4.2849,3.5815,2026-04-28 19:06:44
15/05/2018,3.599,4.8742,3.274,4.2895,3.5971,2026-04-28 19:06:44
16/05/2018,3.593,4.8459,3.2621,4.2353,3.5884,2026-04-28 19:06:44
17/05/2018,3.587,4.8338,3.2412,4.2259,3.5793,2026-04-28 19:06:44
18/05/2018,3.589,4.8487,3.2379,4.2409,3.5903,2026-04-28 19:06:44
21/05/2018,3.584,4.8035,3.2187,4.2102,3.5843,2026-04-28 19:06:44
22/05/2018,3.564,4.7967,3.215,4.2116,3.5821,2026-04-28 19:06:44
23/05/2018,3.58,4.7661,3.2633,4.1882,3.6145,2026-04-28 19:06:44
24/05/2018,3.569,4.7816,3.2558,4.1804,3.6032,2026-04-28 19:06:44
25/05/2018,3.568,4.7655,3.262,4.1756,3.5963,2026-04-28 19:06:44
29/05/2018,3.594,4.763,3.3039,4.1525,3.6166,2026-04-28 19:06:44
30/05/2018,3.577,4.7525,3.2834,4.1616,3.6107,2026-04-28 19:06:44
31/05/2018,3.566,4.7509,3.2747,4.165,3.6155,2026-04-28 19:06:44
01/06/2018,3.565,4.7375,3.265,4.1645,3.6134,2026-04-28 19:06:44
04/06/2018,3.566,4.7735,3.2562,4.1798,3.6213,2026-04-28 19:06:44
05/06/2018,3.575,4.7769,3.2573,4.1762,3.6246,2026-04-28 19:06:44
06/06/2018,3.566,4.784,3.2364,4.1961,3.6099,2026-04-28 19:06:44
07/06/2018,3.57,4.802,3.2458,4.2218,3.6373,2026-04-28 19:06:44
08/06/2018,3.574,4.7907,3.2687,4.2043,3.6388,2026-04-28 19:06:44
11/06/2018,3.572,4.7699,3.2476,4.2097,3.6209,2026-04-28 19:06:44
12/06/2018,3.578,4.7909,3.2462,4.2171,3.6355,2026-04-28 19:06:44
13/06/2018,3.587,4.782,3.2443,4.2187,3.6307,2026-04-28 19:06:44
14/06/2018,3.596,4.8267,3.2684,4.2505,3.6546,2026-04-28 19:06:44
15/06/2018,3.605,4.7767,3.2614,4.1789,3.6174,2026-04-28 19:06:44
18/06/2018,3.626,4.8097,3.2804,4.212,3.6413,2026-04-28 19:06:44
19/06/2018,3.644,4.7972,3.3152,4.2094,3.6596,2026-04-28 19:06:44
20/06/2018,3.639,4.7872,3.306,4.2062,3.6476,2026-04-28 19:06:44
21/06/2018,3.623,4.7499,3.2812,4.174,3.6321,2026-04-28 19:06:44
22/06/2018,3.617,4.8093,3.284,4.2163,3.6548,2026-04-28 19:06:44
25/06/2018,3.616,4.7991,3.2996,4.2244,3.6605,2026-04-28 19:06:44
26/06/2018,3.631,4.8085,3.3134,4.2381,3.6716,2026-04-28 19:06:44
27/06/2018,3.646,4.8033,3.3069,4.236,3.6709,2026-04-28 19:06:44
28/06/2018,3.649,4.775,3.3107,4.2258,3.6565,2026-04-28 19:06:44
29/06/2018,3.65,4.8075,3.2965,4.2551,3.6773,2026-04-28 19:06:44
02/07/2018,3.661,4.8189,3.3058,4.2626,3.6881,2026-04-28 19:06:44
03/07/2018,3.655,4.8209,3.2975,4.2609,3.6794,2026-04-28 19:06:44
04/07/2018,3.657,4.8331,3.31,4.2544,3.683,2026-04-28 19:06:44
05/07/2018,3.626,4.8091,3.2763,4.2454,3.6576,2026-04-28 19:06:44
06/07/2018,3.636,4.817,3.2876,4.2589,3.663,2026-04-28 19:06:44
09/07/2018,3.618,4.8286,3.2761,4.2656,3.6632,2026-04-28 19:06:44
10/07/2018,3.642,4.8216,3.2713,4.2607,3.659,2026-04-28 19:06:44
11/07/2018,3.638,4.8159,3.2702,4.2578,3.658,2026-04-28 19:06:44
12/07/2018,3.652,4.8178,3.244,4.2565,3.6565,2026-04-28 19:06:44
13/07/2018,3.643,4.7874,3.2326,4.2379,3.6285,2026-04-28 19:06:44
16/07/2018,3.641,4.8331,3.2409,4.2658,3.6476,2026-04-28 19:06:44
17/07/2018,3.631,4.7945,3.2267,4.252,3.6487,2026-04-28 19:06:44
18/07/2018,3.642,4.7458,3.2233,4.2323,3.6401,2026-04-28 19:06:44
19/07/2018,3.649,4.7446,3.2303,4.2359,3.6425,2026-04-28 19:06:44
20/07/2018,3.647,4.7431,3.2436,4.2454,3.6499,2026-04-28 19:06:44
23/07/2018,3.633,4.7734,3.2686,4.2535,3.6613,2026-04-28 19:06:44
24/07/2018,3.649,4.7913,3.2842,4.2705,3.6721,2026-04-28 19:06:44
25/07/2018,3.641,4.791,3.2789,4.2572,3.6705,2026-04-28 19:06:44
26/07/2018,3.638,4.7945,3.2827,4.2601,3.664,2026-04-28 19:06:44
27/07/2018,3.667,4.8016,3.2981,4.2644,3.6784,2026-04-28 19:06:44
30/07/2018,3.667,4.8093,3.3012,4.285,3.6964,2026-04-28 19:06:44
31/07/2018,3.664,4.8233,3.2852,4.3004,3.7081,2026-04-28 19:06:44
01/08/2018,3.677,4.827,3.2868,4.2961,3.7092,2026-04-28 19:06:44
02/08/2018,3.689,4.8248,3.3087,4.2841,3.711,2026-04-28 19:06:44
03/08/2018,3.7,4.8042,3.3115,4.2795,3.7141,2026-04-28 19:06:44
06/08/2018,3.71,4.7989,3.3281,4.2773,3.7171,2026-04-28 19:06:44
07/08/2018,3.695,4.7882,3.3241,4.2838,3.7153,2026-04-28 19:06:44
08/08/2018,3.684,4.7405,3.3184,4.2726,3.6986,2026-04-28 19:06:44
09/08/2018,3.683,4.7475,3.3149,4.2713,3.7086,2026-04-28 19:06:44
10/08/2018,3.694,4.7141,3.3387,4.2364,3.7178,2026-04-28 19:06:44
13/08/2018,3.709,4.7293,3.3604,4.2246,3.7299,2026-04-28 19:06:44
14/08/2018,3.691,4.7204,3.325,4.2136,3.7248,2026-04-28 19:06:44
15/08/2018,3.693,4.6913,3.3276,4.181,3.7035,2026-04-28 19:06:44
16/08/2018,3.688,4.683,3.3272,4.1918,3.7103,2026-04-28 19:06:44
17/08/2018,3.669,4.6642,3.3139,4.1791,3.682,2026-04-28 19:06:44
20/08/2018,3.662,4.6733,3.3108,4.1804,3.6785,2026-04-28 19:06:44
21/08/2018,3.655,4.6862,3.3111,4.207,3.6983,2026-04-28 19:06:44
22/08/2018,3.635,4.6932,3.2972,4.2228,3.7038,2026-04-28 19:06:44
23/08/2018,3.635,4.6889,3.281,4.2105,3.7002,2026-04-28 19:06:44
24/08/2018,3.639,4.6709,3.2678,4.2095,3.6961,2026-04-28 19:06:44
27/08/2018,3.639,4.677,3.276,4.2272,3.7009,2026-04-28 19:06:44
28/08/2018,3.624,4.6738,3.2631,4.24,3.7114,2026-04-28 19:06:44
29/08/2018,3.643,4.6996,3.2754,4.2526,3.7303,2026-04-28 19:06:44
30/08/2018,3.61,4.699,3.2357,4.2225,3.7192,2026-04-28 19:06:44
31/08/2018,3.604,4.6941,3.2544,4.2119,3.7318,2026-04-28 19:06:44
03/09/2018,3.615,4.6535,3.2536,4.1987,3.7262,2026-04-28 19:06:44
04/09/2018,3.625,4.6476,3.2533,4.1898,3.7222,2026-04-28 19:06:44
05/09/2018,3.619,4.64,3.2422,4.1953,3.7146,2026-04-28 19:06:44
06/09/2018,3.595,4.6498,3.2304,4.1788,3.7069,2026-04-28 19:06:44
07/09/2018,3.581,4.6351,3.2349,4.1685,3.7108,2026-04-28 19:06:44
12/09/2018,3.588,4.6732,3.2186,4.1595,3.6875,2026-04-28 19:06:44
13/09/2018,3.575,4.6647,3.2044,4.1574,3.6893,2026-04-28 19:06:44
14/09/2018,3.564,4.6784,3.1866,4.171,3.6968,2026-04-28 19:06:44
17/09/2018,3.583,4.6924,3.1996,4.1772,3.7127,2026-04-28 19:06:44
20/09/2018,3.583,4.7387,3.1922,4.197,3.7095,2026-04-28 19:06:44
21/09/2018,3.573,4.7225,3.1687,4.2109,3.7354,2026-04-28 19:06:44
25/09/2018,3.582,4.6944,3.1729,4.21,3.7081,2026-04-28 19:06:44
26/09/2018,3.579,4.7095,3.1721,4.2124,3.7086,2026-04-28 19:06:44
27/09/2018,3.599,4.724,3.1932,4.2154,3.7136,2026-04-28 19:06:44
28/09/2018,3.627,4.7385,3.1962,4.2156,3.7169,2026-04-28 19:06:44
02/10/2018,3.65,4.7246,3.2088,4.2015,3.7059,2026-04-28 19:06:44
03/10/2018,3.64,4.7292,3.1974,4.2076,3.6877,2026-04-28 19:06:44
04/10/2018,3.64,4.7299,3.1893,4.188,3.6711,2026-04-28 19:06:44
05/10/2018,3.633,4.741,3.1918,4.1816,3.6568,2026-04-28 19:06:44
08/10/2018,3.62,4.7277,3.1938,4.154,3.6452,2026-04-28 19:06:44
09/10/2018,3.642,4.7529,3.2176,4.1695,3.6616,2026-04-28 19:06:44
10/10/2018,3.626,4.7702,3.2025,4.1678,3.6538,2026-04-28 19:06:44
11/10/2018,3.635,4.8045,3.2385,4.2069,3.6811,2026-04-28 19:06:44
12/10/2018,3.628,4.7965,3.2312,4.2036,3.6626,2026-04-28 19:06:44
15/10/2018,3.628,4.7761,3.2436,4.2021,3.6766,2026-04-28 19:06:44
16/10/2018,3.645,4.8187,3.2536,4.2227,3.69,2026-04-28 19:06:44
17/10/2018,3.649,4.7887,3.2494,4.214,3.6751,2026-04-28 19:06:44
18/10/2018,3.652,4.7866,3.2471,4.2037,3.6717,2026-04-28 19:06:44
19/10/2018,3.667,4.773,3.2607,4.193,3.6764,2026-04-28 19:06:44
22/10/2018,3.651,4.7601,3.2356,4.2022,3.6611,2026-04-28 19:06:44
23/10/2018,3.67,4.7658,3.2681,4.213,3.6898,2026-04-28 19:06:44
24/10/2018,3.68,4.7472,3.2651,4.1915,3.6858,2026-04-28 19:06:44
25/10/2018,3.693,4.7638,3.2874,4.2132,3.694,2026-04-28 19:06:44
26/10/2018,3.701,4.7447,3.3052,4.2103,3.7,2026-04-28 19:06:44
29/10/2018,3.704,4.7488,3.297,4.2158,3.7031,2026-04-28 19:06:44
31/10/2018,3.721,4.7398,3.2855,4.2114,3.694,2026-04-28 19:06:44
01/11/2018,3.706,4.775,3.281,4.2173,3.6938,2026-04-28 19:06:44
02/11/2018,3.691,4.8123,3.2691,4.2229,3.6892,2026-04-28 19:06:44
05/11/2018,3.7,4.8057,3.2668,4.2056,3.6763,2026-04-28 19:06:44
06/11/2018,3.691,4.8108,3.2616,4.2066,3.6737,2026-04-28 19:06:44
07/11/2018,3.668,4.8305,3.2439,4.2172,3.685,2026-04-28 19:06:44
08/11/2018,3.673,4.8126,3.2308,4.1948,3.6623,2026-04-28 19:06:44
09/11/2018,3.683,4.791,3.2359,4.1755,3.6545,2026-04-28 19:06:44
12/11/2018,3.676,4.7311,3.2288,4.1427,3.6431,2026-04-28 19:06:44
13/11/2018,3.689,4.7662,3.2355,4.1505,3.652,2026-04-28 19:06:44
14/11/2018,3.698,4.7851,3.2473,4.1694,3.6624,2026-04-28 19:06:44
15/11/2018,3.695,4.7222,3.2577,4.1783,3.6771,2026-04-28 19:06:44
16/11/2018,3.717,4.7507,3.2799,4.2169,3.6915,2026-04-28 19:06:44
19/11/2018,3.708,4.7725,3.2884,4.2359,3.7212,2026-04-28 19:06:44
20/11/2018,3.716,4.7776,3.304,4.2489,3.7438,2026-04-28 19:06:44
21/11/2018,3.743,4.786,3.3095,4.2643,3.764,2026-04-28 19:06:44
22/11/2018,3.728,4.7979,3.2999,4.2559,3.7494,2026-04-28 19:06:44
23/11/2018,3.737,4.7977,3.3102,4.2495,3.7506,2026-04-28 19:06:44
26/11/2018,3.729,4.792,3.2936,4.2375,3.7397,2026-04-28 19:06:44
27/11/2018,3.728,4.7496,3.2806,4.2191,3.7308,2026-04-28 19:06:44
28/11/2018,3.733,4.775,3.2793,4.2132,3.7368,2026-04-28 19:06:44
29/11/2018,3.71,4.7389,3.2756,4.2243,3.7309,2026-04-28 19:06:44
30/11/2018,3.701,4.7294,3.2623,4.2109,3.7135,2026-04-28 19:06:44
03/12/2018,3.718,4.7284,3.2749,4.2116,3.7219,2026-04-28 19:06:44
04/12/2018,3.727,4.775,3.3045,4.2518,3.7466,2026-04-28 19:06:44
05/12/2018,3.724,4.7593,3.2972,4.2289,3.7329,2026-04-28 19:06:44
06/12/2018,3.731,4.755,3.3074,4.2316,3.7418,2026-04-28 19:06:44
07/12/2018,3.738,4.7624,3.313,4.2511,3.7636,2026-04-28 19:06:44
10/12/2018,3.727,4.7225,3.3098,4.2551,3.7699,2026-04-28 19:06:44
11/12/2018,3.748,4.7286,3.3124,4.2672,3.7926,2026-04-28 19:06:44
12/12/2018,3.746,4.6965,3.3024,4.2477,3.7664,2026-04-28 19:06:44
13/12/2018,3.753,4.7482,3.3087,4.2696,3.7838,2026-04-28 19:06:44
14/12/2018,3.771,4.7458,3.322,4.2586,3.7819,2026-04-28 19:06:44
17/12/2018,3.778,4.7678,3.335,4.2843,3.8043,2026-04-28 19:06:44
18/12/2018,3.763,4.7739,3.3496,4.2846,3.7953,2026-04-28 19:06:44
19/12/2018,3.756,4.7482,3.3432,4.284,3.7805,2026-04-28 19:06:44
20/12/2018,3.757,4.7625,3.3616,4.3045,3.7973,2026-04-28 19:06:44
21/12/2018,3.773,4.7855,3.3956,4.3226,3.8214,2026-04-28 19:06:44
24/12/2018,3.774,4.7755,3.3972,4.3019,3.7979,2026-04-28 19:06:44
26/12/2018,3.774,4.7822,3.4086,4.2935,3.8051,2026-04-28 19:06:44
27/12/2018,3.781,4.7786,3.4131,4.3071,3.8133,2026-04-28 19:06:44
28/12/2018,3.771,4.7654,3.4144,4.314,3.8245,2026-04-28 19:06:44
31/12/2018,3.748,4.7934,3.4113,4.2916,3.8072,2026-04-28 19:06:44
02/01/2019,3.746,4.7458,3.4349,4.2846,3.8057,2026-04-28 19:06:44
03/01/2019,3.742,4.7017,3.4784,4.2496,3.7869,2026-04-28 19:06:44
04/01/2019,3.72,4.7146,3.4432,4.2422,3.7685,2026-04-28 19:06:44
07/01/2019,3.694,4.7106,3.412,4.2274,3.7648,2026-04-28 19:06:44
08/01/2019,3.699,4.7168,3.4027,4.2345,3.771,2026-04-28 19:06:44
09/01/2019,3.682,4.6914,3.3822,4.2156,3.753,2026-04-28 19:06:44
10/01/2019,3.664,4.6747,3.3906,4.2273,3.75,2026-04-28 19:06:44
11/01/2019,3.673,4.6788,3.3914,4.2318,3.7381,2026-04-28 19:06:44
14/01/2019,3.657,4.703,3.3836,4.1922,3.7239,2026-04-28 19:06:44
15/01/2019,3.67,4.7175,3.3832,4.1953,3.7203,2026-04-28 19:06:44
16/01/2019,3.678,4.7326,3.3794,4.1894,3.7157,2026-04-28 19:06:44
17/01/2019,3.688,4.7606,3.3902,4.2051,3.7178,2026-04-28 19:06:44
18/01/2019,3.692,4.7765,3.3696,4.2079,3.714,2026-04-28 19:06:44
21/01/2019,3.698,4.7628,3.3726,4.2033,3.7051,2026-04-28 19:06:44
22/01/2019,3.69,4.7596,3.3733,4.1932,3.7043,2026-04-28 19:06:44
23/01/2019,3.683,4.7971,3.3591,4.1868,3.6925,2026-04-28 19:06:44
24/01/2019,3.683,4.7989,3.3557,4.1802,3.7004,2026-04-28 19:06:44
25/01/2019,3.685,4.819,3.3557,4.1745,3.6992,2026-04-28 19:06:44
28/01/2019,3.68,4.8372,3.362,4.2017,3.7077,2026-04-28 19:06:44
29/01/2019,3.678,4.835,3.3605,4.2057,3.7034,2026-04-28 19:06:44
30/01/2019,3.671,4.8062,3.3539,4.1968,3.6801,2026-04-28 19:06:44
31/01/2019,3.642,4.788,3.3542,4.1856,3.6675,2026-04-28 19:06:44
01/02/2019,3.633,4.759,3.3351,4.1588,3.6547,2026-04-28 19:06:44
04/02/2019,3.627,4.7357,3.3009,4.1531,3.6367,2026-04-28 19:06:44
05/02/2019,3.61,4.6982,3.2836,4.1249,3.6044,2026-04-28 19:06:44
06/02/2019,3.619,4.6888,3.297,4.1213,3.6176,2026-04-28 19:06:44
07/02/2019,3.627,4.6804,3.3026,4.1113,3.6199,2026-04-28 19:06:44
08/02/2019,3.634,4.6981,3.308,4.1168,3.627,2026-04-28 19:06:44
11/02/2019,3.643,4.7025,3.306,4.1207,3.63,2026-04-28 19:06:44
12/02/2019,3.643,4.6866,3.2978,4.1146,3.6154,2026-04-28 19:06:44
13/02/2019,3.637,4.696,3.2863,4.1152,3.6174,2026-04-28 19:06:44
14/02/2019,3.662,4.6905,3.298,4.127,3.6304,2026-04-28 19:06:44
15/02/2019,3.641,4.6608,3.2995,4.106,3.6183,2026-04-28 19:06:44
18/02/2019,3.62,4.6794,3.2747,4.1006,3.6094,2026-04-28 19:06:44
19/02/2019,3.631,4.6909,3.2775,4.0954,3.6101,2026-04-28 19:06:44
20/02/2019,3.617,4.7153,3.2645,4.1027,3.6141,2026-04-28 19:06:44
21/02/2019,3.617,4.7249,3.2675,4.1057,3.6137,2026-04-28 19:06:44
22/02/2019,3.613,4.706,3.2601,4.0986,3.6119,2026-04-28 19:06:44
